Swing/Take,Outs,runners_code,count_code,PlateLocHeight,PlateLocSide,ERV_delta
Swing,0,0,6,2.57557,-0.32938,-0.0027686129911500563
Swing,0,1,4,1.84829,-0.56618,-0.0038155763851401153
Swing,0,1,1,1.85534,-0.51789,-0.01750538936311801
Swing,1,1,5,2.95305,-0.1065,0.01271417392341024
Swing,1,1,3,3.11803,0.1512,0.0
Swing,1,1,3,2.72888,-0.41722,-0.0281772753095115
Swing,2,1,5,2.74592,-0.29116,0.01271417392341024
Swing,2,1,2,1.53013,-0.93559,-0.003650642863614391
Swing,2,1,4,2.15559,-1.24093,-0.0038155763851401153
Swing,2,1,1,1.58747,-0.54009,-0.039738430583501
Swing,0,1,0,1.52558,-0.17915,-0.022992633420684423
Swing,2,0,1,1.58902,-0.00696,0.0
Swing,2,0,1,1.27961,-0.88175,4.800490696603606e-05
Swing,0,0,7,2.35326,-0.11624,-0.0015581637795894446
Swing,0,0,3,2.9128,-0.03587,0.0
Swing,0,1,7,3.14845,-0.23678,0.00022020246145342676
Swing,1,1,2,3.26189,-0.20744,-0.03494721514379323
Swing,0,0,5,2.97578,-0.33584,0.0
Swing,1,0,1,1.85117,-0.88832,4.800490696603606e-05
Swing,2,0,5,2.27466,-0.36702,-0.0010997696381578118
Swing,2,0,2,2.93787,-0.13138,-0.001150551464057849
Swing,2,0,1,2.10161,-0.15569,0.0
Swing,2,0,8,1.7556,-0.92417,0.0
Swing,2,0,8,1.56882,-0.4974,0.0
Swing,0,0,4,1.57535,-0.3874,-0.0005660958493370546
Swing,1,0,6,2.70659,-0.12762,-0.0027686129911500563
Swing,1,1,5,2.2057,-0.52038,0.03986464904845457
Swing,1,3,5,2.78045,0.87049,0.06290230973116244
Swing,1,7,5,2.30192,-0.65384,0.9695945945945945
Swing,2,6,4,2.79024,-0.9786,0.09411764705882353
Swing,2,6,3,0.6881,0.06254,0.0
Swing,2,6,3,0.87766,-0.62095,0.0
Swing,0,0,9,3.23069,0.78112,-0.003273485163660432
Swing,1,0,2,0.61087,-0.03901,-0.001150551464057849
Swing,2,0,6,2.14877,0.46673,-0.0027686129911500563
Swing,2,0,7,3.7198,0.50755,-0.0015581637795894446
Swing,2,0,8,2.75764,-0.14,-0.007388489543800994
Swing,0,0,5,2.58969,0.73821,-0.0010997696381578118
Swing,0,0,3,3.56427,-0.2674,-0.004799676767780519
Swing,1,0,4,2.6332,-0.48117,-0.0006141007563030907
Swing,1,0,1,3.13159,1.50235,0.0
Swing,1,0,6,3.15708,-0.08462,-0.0027686129911500563
Swing,1,0,4,3.057,0.08294,-0.0005660958493370546
Swing,2,0,9,1.92372,-0.55339,-0.011577424023154847
Swing,0,0,5,2.45247,0.28697,0.0
Swing,2,0,5,3.20384,0.49211,-0.0010997696381578118
Swing,2,0,2,2.97937,0.56094,-0.001150551464057849
Swing,2,0,3,3.125,-0.53809,0.0
Swing,0,0,5,2.39437,-0.23948,-0.0010997696381578118
Swing,0,1,3,2.38006,-0.15948,0.0
Swing,0,3,6,1.65036,0.56935,1.9723958333333333
Swing,0,2,6,2.93363,-0.60621,0.00954100319505416
Swing,0,0,6,3.07092,0.01872,-0.0027686129911500563
Swing,0,0,4,1.05253,-0.99324,-0.0006141007563030907
Swing,0,0,6,3.09306,1.00066,-0.0027686129911500563
Swing,0,0,4,2.943,-0.52784,0.9994339041506628
Swing,1,0,5,2.4424,0.32438,0.9999999999999999
Swing,2,0,6,2.77178,-0.43338,-0.011638647699981526
Swing,0,0,10,2.43099,-0.41753,0.00011379338845861342
Swing,0,0,8,3.52022,0.73558,-0.007388489543800994
Swing,1,0,4,4.44379,0.96877,-0.0006141007563030907
Swing,1,0,1,0.33898,0.15242,4.800490696603606e-05
Swing,2,0,8,2.19591,0.66844,0.0
Swing,2,0,8,1.1047,-0.05948,-0.01569242840329541
Swing,0,0,5,2.74497,0.30249,0.030758561140505583
Swing,0,2,2,3.76372,-0.32141,-0.019816087258863746
Swing,0,2,1,3.08281,0.81051,-0.04480846774193549
Swing,1,2,5,-0.09269,-1.84989,0.044651350837138504
Swing,1,2,4,3.01616,0.40326,0.014475949948341185
Swing,1,2,8,2.58566,0.1615,0.9513668994880996
Swing,1,1,5,3.00082,-0.13522,0.01271417392341024
Swing,1,1,2,3.52536,0.87099,-0.003650642863614391
Swing,1,1,1,2.63786,-0.22835,0.0
Swing,1,3,5,1.39875,0.03966,-0.06209769026883756
Swing,0,0,5,2.26429,0.04764,0.0
Swing,1,0,2,2.38293,-0.40254,0.015028871999046388
Swing,1,1,5,2.45758,-0.21779,0.01271417392341024
Swing,1,1,7,3.27877,0.95612,0.00022020246145342676
Swing,1,1,8,1.75978,0.11815,0.0
Swing,1,1,8,2.64053,-0.39108,0.0
Swing,1,1,8,2.313,-0.27442,-0.036325517338175566
Swing,2,1,6,2.54914,-0.58845,-0.03972498090145149
Swing,0,0,4,1.34519,-0.06268,-0.0006141007563030907
Swing,0,0,1,3.06825,-1.12922,0.013977107267854613
Swing,0,1,4,3.17354,-0.12237,-0.0038155763851401153
Swing,0,1,1,2.31879,0.04926,-0.01750538936311801
Swing,1,1,9,3.20252,0.34587,0.01451122407835187
Swing,1,1,8,2.89481,0.13505,0.0
Swing,1,3,5,2.22492,0.7199,0.01948347037035504
Swing,1,3,4,1.71525,0.29747,-0.09654471544715447
Swing,0,0,4,1.02321,0.73272,-0.0006141007563030907
Swing,0,0,1,1.09396,0.47086,4.800490696603606e-05
Swing,1,0,4,1.2083,-0.71023,-0.0006141007563030907
Swing,1,0,3,3.1967,0.02726,-0.004799676767780519
Swing,2,0,4,3.13669,-0.40321,-0.00887003470883147
Swing,0,0,5,2.41966,-0.06593,0.030758561140505583
Swing,0,2,5,3.2975,0.12594,0.0
Swing,1,2,11,1.42885,-0.0033,0.08471052350996908
Swing,1,0,9,2.72455,0.86802,0.0030843553837095316
Swing,1,0,8,1.78984,-0.82406,-0.007388489543800994
Swing,2,0,5,2.21761,-1.09571,-0.0010997696381578118
Swing,2,0,8,2.82831,0.79308,0.0
Swing,2,0,8,1.73687,0.87787,-0.007388489543800994
Swing,0,0,2,2.33949,1.4415,0.0010997696381578118
Swing,1,0,5,2.50616,0.7726,0.013929102360888576
Swing,1,1,1,2.50599,-1.30148,-0.01750538936311801
Swing,2,1,5,2.46568,0.40528,-0.02223304122038299
Swing,0,0,4,1.64713,-0.81775,-0.0006141007563030907
Swing,0,0,3,2.80543,-0.351,0.009129425593108057
Swing,0,1,5,1.55897,0.19045,0.01271417392341024
Swing,0,1,2,3.2212,-0.45376,-0.01271417392341024
Swing,1,1,9,2.64999,-0.7087,-0.013445848769706205
Swing,2,1,6,2.36928,-0.61992,-0.03972498090145149
Swing,0,0,4,2.24285,-0.08115,-0.0005660958493370546
Swing,1,0,5,1.99047,-0.19923,-0.0010997696381578118
Swing,1,0,4,2.08233,-0.2074,-0.0005660958493370546
Swing,2,0,10,2.57953,-1.4475,0.00011379338845861342
Swing,2,0,8,2.57386,-0.23209,-0.01569242840329541
Swing,0,0,5,1.6434,0.13536,0.0
Swing,1,0,2,1.75723,0.21227,0.031858330778663395
Swing,1,2,5,2.60088,-0.45485,0.0
Swing,2,0,0,1.06334,0.54292,0.0
Swing,2,0,0,2.2457,-0.8804,-0.006053617757278754
Swing,0,0,4,2.5078,-0.50916,-0.0006141007563030907
Swing,0,0,1,1.62062,0.43855,0.013977107267854613
Swing,0,1,5,1.90983,0.61239,0.01271417392341024
Swing,0,1,2,2.55918,-0.72382,-0.003650642863614391
Swing,0,1,1,2.45199,-1.2782,0.0
Swing,0,1,1,2.38782,-0.13974,0.0
Swing,0,1,1,1.34801,-0.46216,-0.01750538936311801
Swing,1,1,9,2.19178,-0.27248,0.01451122407835187
Swing,1,1,7,2.76558,0.15671,0.00022020246145342676
Swing,1,1,3,2.24992,-0.05337,0.0
Swing,1,1,3,1.84234,-0.08975,-0.0281772753095115
Swing,2,1,2,2.33254,-0.444,-0.03494721514379323
Swing,0,0,7,1.92406,0.12522,-0.006357840547369964
Swing,1,0,5,1.12275,0.07475,0.013929102360888576
Swing,1,3,5,2.133,-0.20468,0.0
Swing,2,3,5,1.58105,0.20768,0.01948347037035504
Swing,2,3,2,2.55257,-0.19499,-0.0815811606391926
Swing,0,0,5,2.76969,-0.3392,0.0
Swing,1,0,0,2.94016,-0.89716,0.0
Swing,1,0,0,1.55685,0.22411,0.0
Swing,1,0,0,2.72057,-0.72243,0.0
Swing,1,0,1,1.9644,0.25622,0.013977107267854613
Swing,1,1,5,2.88577,-0.44275,0.01271417392341024
Swing,1,1,0,0.94111,0.69415,0.0
Swing,1,1,0,1.68687,-0.17436,0.03080111798865872
Swing,1,3,2,1.53742,-0.5936,-0.0815811606391926
Swing,0,0,9,2.19313,-1.31946,0.010655617197228144
Swing,0,1,5,1.5857,-0.62124,0.01271417392341024
Swing,1,1,7,1.17009,-1.01992,-0.027957072848058075
Swing,2,1,6,2.63155,-1.55738,0.02237270936738607
Swing,2,3,4,1.22613,-0.63381,0.025854305360679064
Swing,2,3,1,2.19244,0.08184,0.0026009791921664666
Swing,2,7,0,2.27679,1.09056,0.0
Swing,2,7,0,1.84212,0.47548,-0.16737173681618128
Swing,0,0,5,2.85165,-0.61397,-0.0010997696381578118
Swing,1,1,5,1.36392,0.08329,0.01271417392341024
Swing,1,1,0,1.90508,-0.35024,0.06985285300717747
Swing,1,4,5,2.94002,-0.87758,0.02317489903696801
Swing,1,4,2,3.27557,-1.28005,0.038940981798124635
Swing,1,4,1,3.21846,0.10488,0.0
Swing,1,4,1,2.54651,0.04263,-0.09081043704048658
Swing,2,1,6,1.96672,-0.91271,0.003829026067189628
Swing,2,1,8,1.45894,-0.15172,0.0
Swing,2,1,8,0.74824,-0.07441,-0.05025461969906414
Swing,0,0,2,3.03032,-0.59694,-0.001150551464057849
Swing,0,0,1,3.10522,-0.52507,0.0
Swing,0,0,3,1.96537,-0.27501,-0.004799676767780519
Swing,1,0,7,1.06452,0.04002,-0.0015581637795894446
Swing,1,0,3,2.30504,-0.43859,0.009129425593108057
Swing,2,1,1,1.79474,-0.78083,0.0
Swing,2,1,1,3.06855,-1.19242,-0.031434491724006586
Swing,0,0,1,3.06147,0.95577,4.800490696603606e-05
Swing,1,0,6,1.97953,0.03286,-0.0027686129911500563
Swing,1,0,8,3.21103,-0.63795,0.0
Swing,1,0,8,2.07387,0.46011,0.0
Swing,1,0,8,1.5368,0.28275,-0.007388489543800994
Swing,2,0,6,1.78633,-0.42455,-0.011638647699981526
Swing,0,0,3,3.04054,-0.4674,0.0
Swing,0,0,3,0.94961,-0.89118,-0.004799676767780519
Swing,1,0,2,1.53822,0.65543,-0.001150551464057849
Swing,1,0,1,0.6643,-1.46513,4.800490696603606e-05
Swing,2,0,2,2.96649,-0.21619,-0.007204169221336603
Swing,0,0,5,1.93348,-0.70999,0.013929102360888576
Swing,0,1,5,2.69301,0.07727,0.01271417392341024
Swing,0,1,0,2.75476,-0.40685,0.0
Swing,0,1,1,2.34099,0.09455,-0.01750538936311801
Swing,1,1,2,0.98539,-0.13236,-0.03494721514379323
Swing,0,1,6,4.15245,1.14468,0.003829026067189628
Swing,0,1,4,3.02062,-0.36439,-0.0038155763851401153
Swing,0,1,3,2.39116,-0.02805,-0.042106377670400076
Swing,2,0,5,1.13033,-0.52372,-0.0010997696381578118
Swing,2,0,0,2.99629,0.2876,-0.006053617757278754
Swing,0,0,6,3.64462,-0.24897,-0.0027686129911500563
Swing,0,0,4,2.16395,0.30676,-0.0006141007563030907
Swing,1,0,6,2.36426,-0.11216,-0.0027686129911500563
Swing,1,0,3,1.86093,-0.57783,-0.004799676767780519
Swing,2,0,6,2.33454,-0.42677,0.010594393520401466
Swing,2,1,5,3.23352,-0.86581,1.9860708976391113
Swing,0,0,6,2.25979,-0.7952,-0.003334708840487111
Swing,1,0,5,1.96296,-0.06918,0.0
Swing,2,0,1,3.47478,-0.61137,4.800490696603606e-05
Swing,0,0,4,1.80296,-0.26212,-0.0006141007563030907
Swing,0,0,1,1.42521,-0.00271,4.800490696603606e-05
Swing,1,0,8,1.79545,-0.05181,0.0
Swing,1,0,8,1.81833,-0.6956,-0.007388489543800994
Swing,2,0,7,1.8607,-0.26526,-0.0015581637795894446
Swing,2,0,8,1.31523,0.46588,-0.007388489543800994
Swing,1,0,5,2.26616,-0.50578,-0.0010997696381578118
Swing,1,0,4,2.45356,0.15746,-0.0006141007563030907
Swing,1,0,1,1.26906,0.27355,4.800490696603606e-05
Swing,2,0,1,2.04984,-0.09187,4.800490696603606e-05
Swing,0,0,5,1.18868,-0.21677,-0.0010997696381578118
Swing,0,0,0,1.38825,-0.57029,0.002250321102215661
Swing,1,0,1,2.5175,-1.05145,4.800490696603606e-05
Swing,2,0,5,2.41749,0.90969,-0.008303938859494415
Swing,0,0,4,1.40055,-0.59403,-0.0006141007563030907
Swing,0,0,1,3.49385,-0.91622,4.800490696603606e-05
Swing,1,0,2,1.77181,0.14404,-0.001150551464057849
Swing,1,0,0,2.02463,0.27874,0.002250321102215661
Swing,2,0,5,4.01612,0.27402,-0.0010997696381578118
Swing,2,0,3,2.63429,0.34297,-0.013103615627274934
Swing,0,0,4,2.18353,0.14506,-0.0006141007563030907
Swing,0,0,8,1.66246,-0.80561,0.0
Swing,0,0,8,1.7533,-0.25605,-0.007388489543800994
Swing,1,0,5,1.54477,-0.16481,-0.0010997696381578118
Swing,1,0,2,3.10464,0.16363,-0.001150551464057849
Swing,1,0,0,0.00384,0.63153,0.002250321102215661
Swing,2,0,7,1.67716,0.03895,-0.0015581637795894446
Swing,2,1,2,0.97438,-0.68077,-0.03494721514379323
Swing,0,0,5,2.53086,0.42235,0.013929102360888576
Swing,0,1,6,3.13695,-0.91572,0.02237270936738607
Swing,0,3,5,2.35073,-0.29593,0.01948347037035504
Swing,0,3,2,2.38215,-1.10875,-0.003119622177654144
Swing,0,3,0,2.46617,-0.10278,-0.016363848192700897
Swing,1,3,5,1.28396,0.01853,0.9769648097311624
Swing,2,2,6,0.30385,-1.12622,0.00954100319505416
Swing,2,2,4,1.87769,0.09749,0.014475949948341185
Swing,2,2,1,2.42733,0.07362,0.0
Swing,2,2,1,1.82742,-0.02811,-0.07556702888244107
Swing,0,0,0,1.71621,-0.01099,0.0
Swing,0,0,0,1.36381,-0.3959,0.002250321102215661
Swing,1,0,5,2.36043,-1.11705,-0.0010997696381578118
Swing,1,0,7,1.36292,-1.36427,-0.006357840547369964
Swing,2,0,5,0.22338,-1.70625,-0.0010997696381578118
Swing,2,0,2,1.17153,-0.40744,-0.001150551464057849
Swing,2,0,3,3.79986,-0.37346,-0.013103615627274934
Swing,0,0,5,2.36303,0.32084,0.0
Swing,1,0,7,1.84088,0.30907,-0.0015581637795894446
Swing,1,0,3,2.5649,-0.4225,0.0
Swing,1,1,5,2.64929,-0.26215,0.01271417392341024
Swing,1,1,4,1.47331,-0.30296,-0.021320965748258126
Swing,2,1,4,2.61544,-0.11661,-0.0038155763851401153
Swing,2,1,3,3.28165,0.39921,-0.042106377670400076
Swing,0,0,4,1.42085,-0.70018,-0.0006141007563030907
Swing,0,0,3,1.58973,-1.42039,0.0
Swing,0,0,3,2.6131,0.35048,0.0
Swing,1,0,5,0.22966,-1.85607,-0.0010997696381578118
Swing,1,0,0,2.09205,-0.3582,0.0
Swing,1,0,0,1.02244,-1.50275,0.002250321102215661
Swing,2,0,1,1.32997,-1.01445,4.800490696603606e-05
Swing,0,0,5,2.93923,-0.80039,-0.0010997696381578118
Swing,0,0,0,2.22841,0.16244,0.002250321102215661
Swing,1,0,9,1.88133,-0.3209,0.0030843553837095316
Swing,1,0,7,1.6421,-0.44261,-0.006357840547369964
Swing,2,0,4,2.9424,-0.58144,-0.0006141007563030907
Swing,2,0,1,2.72358,0.94493,0.0
Swing,2,0,3,3.27636,0.11439,-0.004799676767780519
Swing,0,0,6,0.95486,0.04533,-0.0027686129911500563
Swing,0,0,4,1.72515,-0.03247,-0.0006141007563030907
Swing,0,0,1,1.71392,-0.30681,0.0
Swing,0,0,1,1.05493,0.00076,0.0
Swing,0,0,3,2.79048,0.43959,-0.004799676767780519
Swing,1,0,5,1.25105,-0.08875,-0.0010997696381578118
Swing,1,0,2,2.4599,-0.85962,0.0010997696381578118
Swing,2,0,5,1.10071,-0.65127,-0.0010997696381578118
Swing,2,0,4,2.86684,-0.29927,-0.0006141007563030907
Swing,2,0,1,1.05042,-0.28387,-0.008255933952528379
Swing,0,0,4,1.1254,-0.21834,-0.0006141007563030907
Swing,0,0,3,2.79443,0.35026,-0.004799676767780519
Swing,1,0,5,0.19234,0.65208,-0.0010997696381578118
Swing,1,0,10,1.64068,0.0701,-0.00727469615534238
Swing,2,0,5,2.10602,-0.65781,-0.0010997696381578118
Swing,2,0,2,1.80609,-0.8559,-0.001150551464057849
Swing,2,0,1,0.3064,-1.05986,4.800490696603606e-05
Swing,0,0,5,0.53469,-1.06042,-0.0010997696381578118
Swing,0,0,7,1.12654,-0.51747,-0.006357840547369964
Swing,1,0,5,2.62545,-0.15688,-0.0010997696381578118
Swing,1,0,2,3.02816,-0.363,0.031858330778663395
Swing,1,2,3,2.37563,-0.89698,-0.07042655109489052
Swing,2,2,5,2.48317,-0.86875,0.044651350837138504
Swing,2,2,2,2.07469,0.02279,-0.019816087258863746
Swing,0,0,9,2.51631,0.62452,0.0030843553837095316
Swing,0,0,7,1.64025,-0.62216,-0.0015581637795894446
Swing,0,1,6,2.0717,0.81001,0.003829026067189628
Swing,0,1,4,2.5925,0.43551,-0.004491506968641118
Swing,1,2,5,2.15528,0.28086,0.044651350837138504
Swing,1,2,1,0.67206,0.28763,0.0
Swing,1,2,1,2.20408,0.23558,0.9244329711175588
Swing,2,1,5,2.33282,0.43625,0.01271417392341024
Swing,2,1,7,2.24347,0.96743,0.972042927151942
Swing,2,1,5,2.75992,0.62125,-0.02223304122038299
Swing,0,0,2,1.82885,0.62216,-0.001150551464057849
Swing,0,0,3,2.90599,0.16183,0.0
Swing,0,0,8,3.1071,-0.59051,0.0
Swing,0,0,8,3.46773,0.2218,0.0
Swing,1,0,4,2.45759,-0.00029,-0.0006141007563030907
Swing,1,0,8,3.23157,-0.519,0.0
Swing,1,0,8,2.83906,-0.60818,-0.007388489543800994
Swing,2,0,6,1.87465,-0.39635,-0.011638647699981526
Swing,0,0,5,2.14915,0.14916,0.013929102360888576
Swing,0,1,5,1.7911,0.11549,0.01682945877961701
Swing,1,2,5,1.3806,-0.69141,0.044651350837138504
Swing,1,2,2,1.971,1.34315,-0.019816087258863746
Swing,1,2,3,2.56363,0.41173,-0.010931358787198212
Swing,1,7,1,2.85281,-0.54091,0.8887643569355042
Swing,2,3,5,2.83508,-0.91761,0.01948347037035504
Swing,2,3,2,0.88423,0.00688,-0.0815811606391926
Swing,0,0,7,2.06953,-0.05848,-0.0015581637795894446
Swing,0,1,6,1.17161,0.05174,0.003829026067189628
Swing,0,1,7,3.22905,0.02112,0.00022020246145342676
Swing,0,3,5,0.74117,-0.39599,0.01948347037035504
Swing,0,3,3,2.33088,-0.78761,0.0
Swing,0,3,3,2.40781,-0.87037,0.0
Swing,0,3,3,2.39975,0.95781,0.0
Swing,0,3,3,1.5728,0.50778,0.9796149610301592
Swing,0,5,0,1.18421,-0.35039,-0.09476505482920165
Swing,1,3,6,3.35518,-0.58145,-0.004568976397829105
Swing,2,3,2,2.10949,-0.82537,-0.003119622177654144
Swing,2,3,3,2.89547,-0.43867,0.0
Swing,2,3,3,1.71863,-0.79982,0.0
Swing,2,3,3,2.20881,-0.22834,0.0
Swing,0,0,5,1.78281,-0.24466,0.9999999999999999
Swing,0,0,5,3.05482,-0.08024,-0.0010997696381578118
Swing,0,0,4,2.5507,-0.52446,-0.0006141007563030907
Swing,0,0,8,1.42113,0.33008,-0.007388489543800994
Swing,1,0,5,2.26504,-0.53677,-0.0010997696381578118
Swing,1,0,1,2.18885,-0.36353,4.800490696603606e-05
Swing,2,0,6,1.71966,0.01123,-0.0027686129911500563
Swing,2,0,10,3.03988,-0.02608,0.9927253038446575
Swing,2,0,5,2.26484,0.21537,-0.008303938859494415
Swing,0,0,8,3.32746,0.21081,-0.007388489543800994
Swing,1,0,9,1.75395,0.29575,0.010655617197228144
Swing,1,1,4,2.14613,0.1469,0.018543683300196442
Swing,1,3,5,-0.17255,-2.59872,0.01948347037035504
Swing,1,3,0,-0.53783,-1.54859,-0.016363848192700897
Swing,2,3,4,0.20536,-1.13166,0.025854305360679064
Swing,2,3,1,1.08868,-0.85901,-0.11409508194833912
Swing,0,0,9,2.05319,0.30467,0.02748507597684515
Swing,0,2,9,1.69602,0.67009,0.9728604094076655
Swing,0,2,5,1.8825,-0.16652,0.0
Swing,1,2,4,0.8449,-0.53909,-0.030332517793594305
Swing,2,2,4,2.09548,-0.13626,0.014475949948341185
Swing,2,2,3,1.51924,0.83063,0.0
Swing,2,2,3,1.62589,1.04232,0.0
Swing,2,2,3,2.28882,-1.08396,0.9127439901254926
Swing,2,1,5,1.47095,0.82167,0.01271417392341024
Swing,2,3,3,2.13123,0.03258,-0.11894273127753303
Swing,0,0,10,1.82203,0.31574,0.00011379338845861342
Swing,0,0,8,2.6221,-0.56763,-0.007388489543800994
Swing,1,0,5,2.48542,-0.30239,-0.0010997696381578118
Swing,1,0,2,0.61367,-1.54541,-0.001150551464057849
Swing,1,0,0,2.65156,1.12512,0.0
Swing,2,0,7,2.79039,-0.13508,-0.0015581637795894446
Swing,0,0,10,1.57964,-0.07455,-0.00727469615534238
Swing,1,0,8,3.09302,0.53856,0.0
Swing,1,0,5,1.89209,0.32903,0.0
Swing,2,0,9,1.2411,-0.78548,0.0030843553837095316
Swing,2,1,5,2.23481,-0.30689,0.01271417392341024
Swing,2,1,4,2.03178,-0.40125,-0.0038155763851401153
Swing,2,1,1,1.70263,-0.56517,0.0
Swing,2,1,1,2.63915,-0.50978,-0.039738430583501
Swing,0,0,9,2.53783,-0.90437,0.0030843553837095316
Swing,0,0,3,2.39581,0.99157,0.0
Swing,0,0,3,1.72777,-0.49981,0.0
Swing,0,0,3,2.5108,0.7956,0.0
Swing,0,0,8,2.01542,0.45104,-0.007388489543800994
Swing,1,0,1,1.38764,-1.08748,0.0
Swing,1,0,1,3.34414,0.9024,4.800490696603606e-05
Swing,2,0,8,2.10229,-0.02767,1.0233700715967047
Swing,2,0,2,2.57329,-0.41209,-0.007204169221336603
Swing,0,0,2,1.84957,-0.5315,0.0010997696381578118
Swing,1,0,10,2.30352,0.29673,-0.00727469615534238
Swing,2,0,4,1.8809,0.82906,-0.0006141007563030907
Swing,2,0,3,3.36608,0.2841,-0.004799676767780519
Swing,0,0,5,2.1696,-0.01033,-0.0010997696381578118
Swing,0,0,2,3.64451,0.66253,-0.001150551464057849
Swing,0,0,0,1.78465,-0.33285,0.002250321102215661
Swing,1,0,6,2.76378,0.03173,-0.0027686129911500563
Swing,1,0,7,3.31878,0.07099,-0.0015581637795894446
Swing,1,0,8,3.09545,0.25758,0.0
Swing,1,0,8,3.65593,0.84264,-0.007388489543800994
Swing,2,0,7,2.26924,-0.17131,-0.0015581637795894446
Swing,2,1,6,2.22105,-0.17061,0.003829026067189628
Swing,2,1,4,1.55189,0.83765,-0.0038155763851401153
Swing,2,1,3,2.15444,-0.14526,0.011687373738943067
Swing,2,3,5,1.9343,-0.18486,0.01948347037035504
Swing,2,3,2,2.78705,-0.17347,1.9406518805811905
Swing,2,1,1,3.26073,-0.06117,0.982494610636882
Swing,2,3,11,2.79035,0.71052,0.1345019747876427
Swing,2,3,10,1.94114,-1.44075,-0.035059927045336114
Swing,2,3,8,2.89702,0.38335,-0.1348539558773477
Swing,0,0,7,1.82251,0.07189,-0.0015581637795894446
Swing,0,0,3,1.87477,0.85533,0.009129425593108057
Swing,0,3,2,2.57529,-0.39748,-0.003119622177654144
Swing,1,3,2,2.56236,1.12123,-0.003119622177654144
Swing,2,3,4,2.6339,0.59016,0.025854305360679064
Swing,2,3,1,2.23834,-1.65033,-0.11409508194833912
Swing,0,0,5,3.32554,-0.14182,-0.0010997696381578118
Swing,0,0,4,2.55405,0.32508,0.013363006511551522
Swing,0,1,6,3.32914,-0.65311,-0.0006624809014514899
Swing,1,0,5,1.95529,0.26055,0.9999999999999999
Swing,1,0,7,1.46264,-0.94941,-0.0015581637795894446
Swing,1,0,3,0.39965,0.66582,-0.004799676767780519
Swing,2,0,6,2.33976,0.92059,-0.011638647699981526
Swing,0,0,5,1.80065,-0.75583,0.0
Swing,1,0,5,2.28804,0.12985,-0.0010997696381578118
Swing,1,0,2,2.39652,-0.70437,0.0010997696381578118
Swing,2,0,2,2.13308,-0.22187,-0.001150551464057849
Swing,2,0,0,3.09728,-0.0708,0.0
Swing,2,0,1,1.07299,0.17122,4.800490696603606e-05
Swing,0,0,4,2.01485,-0.50781,-0.0005660958493370546
Swing,1,0,11,1.32608,0.68094,0.01929618365797477
Swing,1,3,5,1.17078,-0.64732,0.01948347037035504
Swing,1,7,7,2.95077,0.29351,0.07727349991500934
Swing,1,7,5,2.38466,-0.55343,-0.027200488997555006
Swing,1,7,7,2.81158,1.36034,0.07727349991500934
Swing,1,7,8,2.10348,-0.52484,0.0
Swing,1,7,8,2.33849,0.79328,0.7821428571428571
Swing,1,7,5,3.24058,1.41088,-0.027200488997555006
Swing,1,7,2,2.36828,-1.32599,0.07787616467323069
Swing,2,7,5,3.32815,-0.6475,-0.125
Swing,0,0,5,2.44034,0.58687,-0.0010997696381578118
Swing,0,0,1,2.71179,1.32099,0.0
Swing,0,0,3,2.55552,0.17536,0.009129425593108057
Swing,0,1,2,2.50268,-0.09597,-0.003650642863614391
Swing,0,1,0,2.51844,0.14243,0.0
Swing,0,1,0,1.88369,-0.29402,-0.009063531059795848
Swing,1,1,5,1.96598,0.66671,0.01271417392341024
Swing,1,1,8,2.56093,0.14679,-0.036325517338175566
Swing,2,1,2,2.1904,-0.27616,-0.003650642863614391
Swing,2,1,1,3.4795,0.71418,0.0
Swing,2,1,1,1.88964,-0.40677,0.0
Swing,2,1,1,0.93846,0.0492,-0.031434491724006586
Swing,0,0,6,2.91656,-0.37045,0.9966652911595127
Swing,0,1,2,2.03201,0.56416,-0.003650642863614391
Swing,0,1,3,2.05418,0.27402,0.05073910875746183
Swing,0,7,7,1.02727,-0.2717,0.07727349991500934
Swing,0,7,1,0.99802,-0.3628,-0.04833333333333334
Swing,1,7,7,1.75068,0.3416,0.07727349991500934
Swing,1,7,8,2.25779,0.14793,-0.21785714285714286
Swing,2,7,4,2.53564,-0.70727,0.010798898071625346
Swing,2,7,8,2.62219,-0.77323,-0.34285714285714286
Swing,0,0,5,2.89619,-0.89581,0.0
Swing,1,0,2,3.00863,-0.72735,-0.001150551464057849
Swing,2,0,6,2.55897,0.14471,-0.011638647699981526
Swing,0,0,7,3.12507,0.39605,-0.0015581637795894446
Swing,0,0,3,4.55449,-0.92259,0.0
Swing,1,0,4,3.50127,0.10345,-0.0006141007563030907
Swing,1,0,1,2.3869,0.49259,0.0
Swing,1,0,3,2.68833,-1.01327,0.009129425593108057
Swing,1,1,7,2.37909,-0.38474,0.00022020246145342676
Swing,1,1,3,2.21092,1.22716,-0.0281772753095115
Swing,2,3,6,3.31257,-0.76681,0.029878048780487804
Swing,2,3,3,2.45984,-0.41324,0.0
Swing,2,7,3,1.70241,0.53658,1.7866259921556302
Swing,2,3,5,1.20124,0.41652,-0.06209769026883756
Swing,0,0,3,2.36413,-0.81764,-0.004799676767780519
Swing,1,0,4,3.26699,0.33868,-0.0006141007563030907
Swing,1,0,8,1.34867,0.35475,0.0
Swing,1,1,5,2.25307,-0.13,0.0
Swing,2,1,5,2.12887,-0.11845,0.01271417392341024
